# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 4.0362162091797344,3.6104604622527483,0.6571131440528405,171.9490870151427,2.1960058153780397,3.000000000000304,-0.1598281296827481,178.17381164488086,-20.1027922108762,0.9812902980351003
 4.040596102627574,3.600910584327987,0.6584789190376096,171.861038927255,2.2091454957215575,2.9999999999998987,-0.15537623909882908,178.17810959182765,-19.66100828647783,1.0123478435485285
 4.044978550027575,3.591300195448701,0.6598680992029019,171.77487559260854,2.2222928379215614,3.0000000000001013,-0.1511177277013596,178.1825461530025,-19.23712139947733,1.0433373379873003
 4.049363013855251,3.5816303890276413,0.6612804035109027,171.69053112968393,2.2354462294045896,3.0000000000002025,-0.14704232612257487,178.18712062782097,-18.830240617639625,1.0742623300342677
 4.053748968726577,3.5719022584775537,0.6627155509237971,171.60794254411877,2.2486040940185683,3.0000000000001013,-0.143140425749352,178.19183229392047,-18.439530829748485,1.1051260808245724
 4.0581359010756755,3.56211689721119,0.66417326040377,171.52704956981952,2.261764891065864,3.0,-0.13940302897118106,178.19668040727427,-18.064208700925793,1.1359315805360504
 4.0625233088387835,3.552275398641296,0.6656532509130065,171.4477945203307,2.2749271143551884,3.0,-0.13582170511186148,178.20166420230908,-17.70353897498151,1.1666815639114678
 4.066910701144583,3.5423788561806213,0.667155241413692,171.37012214964642,2.288089291272587,2.9999999999998987,-0.13238854878823592,178.2067828920259,-17.35683106791922,1.1973785248116677
 4.071297598010981,3.532428363241915,0.6686789508680111,171.29397952182396,2.3012499818717793,3.0,-0.12909614299158925,178.2120356681243,-17.02343595120154,1.228024729932904
 4.075683530048371,3.5224250132379256,0.6702240982381493,171.21931588869916,2.3144077779839494,2.9999999999996962,-0.1259375235749227,178.21742170113,-16.70274327249536,1.2586222316415376
 4.080068038169413,3.512369899581402,0.6717904024862915,171.14608257517722,2.327561302347075,2.9999999999998987,-0.12290614842651473,178.22294014052596,-16.39417871650599,1.2891728801364624
 4.084450673305325,3.502264115685092,0.6733775825746229,171.07423287150985,2.3407092077548097,3.0,-0.11999586713853144,178.2285901148867,-16.097201566466563,1.3196783347080712
 4.088830996128677,3.492108754961745,0.6749853574653284,171.00372193209614,2.353850176224866,2.999999999999797,-0.1172008949254555,178.23437073201572,-15.81130245948943,1.3501400746247305
 4.093208576782666,3.481904910824109,0.6766134461205932,170.9345066803351,2.366982918186833,3.000000000000203,-0.11451578729925559,178.24028107908657,-15.536001315281199,1.380559409098448
 4.097582994616816,3.4716536766849337,0.6782615675026022,170.86654571911015,2.3801061716892815,2.999999999999797,-0.11193541738941565,178.24632022278684,-15.270845421448472,1.4109374870038507
 4.101953837929058,3.4613561459569664,0.679929440573541,170.79979924652753,2.393218701626008,3.0000000000001017,-0.10945495450210273,178.2524872094659,-15.015407667134705,1.4412753056383065
 4.106320703714124,3.451013412052957,0.681616784295594,170.7342289765371,2.4063192989812068,3.0000000000002034,-0.10706984466422988,178.25878106528495,-14.76928490878197,1.4715737194739555
 4.110683197418176,3.440626568385653,0.6833233176309469,170.66979806410922,2.4194067800933627,2.9999999999997966,-0.10477579294536196,178.2652007963712,-14.532096454992654,1.5018334480905158
 4.1150409326995865,3.430196708367805,0.6850487595417843,170.60647103467443,2.432479985937593,2.9999999999996945,-0.10256874609295312,178.27174538897475,-14.303482667892267,1.5320550837821632
 4.119393531195787,3.419724925412159,0.6867928289902916,170.54421371752372,2.4455377814261965,3.000000000000102,-0.10044487748206818,178.27841380962852,-14.083103665381104,1.5622390988312398
 4.123740622296084,3.4092123129314653,0.6885552449386538,170.4829931829154,2.458579054727084,2.9999999999996936,-0.09840057270747436,178.28520500531158,-13.870638114133953,1.592385852313516
 4.128081842920332,3.3986599643384725,0.6903357263490559,170.42277768266283,2.4716027165998273,2.999999999999898,-0.09643241578724167,178.2921179036154,-13.665782118025323,1.6224955966164598
 4.132416837303381,3.388068973045929,0.6921339921836831,170.36353659394123,2.484607699748975,2.9999999999996927,-0.09453717771856993,178.29915141291326,-13.468248177215145,1.6525684835617873
 4.136745256785165,3.3774404324665825,0.6939497614047204,170.30524036614545,2.4975929581943257,2.9999999999998974,-0.09271180473913568,178.3063044225325,-13.277764228043377,1.6826045702776165
 4.1410667596063275,3.3667754360131834,0.6957827529743531,170.24786047057523,2.5105574666578128,2.9999999999998974,-0.09095340658235922,178.31357580292985,-13.09407274534045,1.7126038248671716
 4.145381010709279,3.3560750770984793,0.6976326858547659,170.19136935279153,2.5235002199666687,3.000000000000206,-0.08925924842439473,178.3209644058702,-12.916929915402065,1.7425661315398584
 4.149687681544558,3.3453404491352194,0.6994992790081441,170.13574038744352,2.5364202324725054,3.000000000000206,-0.08762674036693717,178.32846906460745,-12.74610485572422,1.7724912958169647
 4.153986449882379,3.3345726455361517,0.701382251396673,170.0809478354592,2.5493165374859688,2.9999999999998965,-0.0860534291811206,178.33608859406897,-12.581378899511378,1.8023790493075023
 4.158276999629259,3.323772759714025,0.7032813219825373,170.0269668034065,2.5621881867266088,2.9999999999998965,-0.08453699067894735,178.34382179104276,-12.422544923994318,1.8322290542987434
 4.162559020649592,3.312941885081589,0.7051962097279223,169.97377320491591,2.5750342497876084,3.0000000000002074,-0.08307522171628053,178.35166743436733,-12.269406723734688,1.8620409082104965
 4.166832208592063,3.3020811150515907,0.7071266335950128,169.9213437240428,2.587853813615022,3.000000000000208,-0.08166603379174886,178.35962428512468,-12.121778433081632,1.8918141477696868
 4.1710962647207745,3.291191543036779,0.7090723125459945,169.86965578042432,2.600645982001157,3.0000000000001044,-0.08030744665738723,178.36769108683586,-11.979483978558267,1.9215482530458161
 4.175350895750973,3.280274262449904,0.711032965543052,169.8186874961634,2.613409875091752,3.0,-0.07899758140250063,178.3758665656593,-11.842356578177737,1.9512426514012025
 4.179595813689258,3.2693303667037132,0.7130083115483703,169.7684176642931,2.626144628906608,3.000000000000105,-0.0777346560598599,178.38414943059217,-11.710238268980264,1.9808967210961612
 4.183830735678159,3.2583609492109558,0.7149980695241348,169.71882571875253,2.638849394873309,2.9999999999997904,-0.07651697943034107,178.39253837367409,-11.582979465696013,2.0105097949436472
 4.188055383844956,3.24736710338438,0.7170019584325306,169.6698917057867,2.6515233393737017,3.0000000000001052,-0.07534294681271905,178.40103207019362,-11.460438553958602,2.0400811637689817
 4.192269485154651,3.236349922636734,0.7190196972357424,169.6215962566668,2.6641656433027854,2.999999999999684,-0.07421103494992297,178.40962917889775,-11.342481508536677,2.069610079601285
 4.196472771266952,3.2253105003807674,0.7210510048959557,169.57392056166293,2.676775501639686,2.9999999999997886,-0.07311979773289314,178.4183283422032,-11.228981533593812,2.0990957590602277
 4.200664978397183,3.2142499300292284,0.7230956003753554,169.5268463452126,2.6893521230303783,2.999999999999894,-0.0720678632324149,178.42712818641138,-11.119818737255118,2.128537386256259
 4.204845847181001,3.2031693049948657,0.7251532026361266,169.4803558421723,2.7018947293818325,3.0,-0.07105392817786191,178.43602732192477,-11.014879816454302,2.157934115939884
 4.209015122542812,3.192069718690428,0.7272235306404544,169.4344317751402,2.714402555467268,3.0000000000001066,-0.07007675602881583,178.44502434346677,-10.914057773573004,2.18728507628185
 4.21317255356779,3.1809522645286648,0.7293063033505238,169.38905733274396,2.7268748485421996,2.9999999999996794,-0.0691351730316378,178.45411783030337,-10.81725164656467,2.216589371752715
 4.217317893377381,3.169818035922323,0.7314012397285202,169.3442161488631,2.7393108679709752,3.0000000000003215,-0.06822806505867435,178.46330634646762,-10.72436625969428,2.245846085797219
 4.22145089900822,3.1586681262841525,0.7335080587366283,169.2998922827246,2.7517098848634896,2.999999999999785,-0.06735437526731124,178.47258844098621,-10.591041630150738,2.2655841822629537
 4.2255885546274925,3.147503629026901,0.7356264793370332,169.25607019980967,2.741111287583359,-2.5614981659574494,-0.0665131010571077,178.4819626481089,-10.41533218802888,2.2747993911461193
 4.229749290500568,3.136325637563318,0.7377562204919202,169.21273475354494,2.7286290799641337,-3.0,-0.06570329141901016,178.49142748753968,-10.241940707806018,2.28285304204256
 4.233934394383752,3.125135245306152,0.7398970011634745,169.16987116771736,2.7160737683145815,-2.9999999999997877,-0.06492404483658606,178.50098146467067,-10.074162309107448,2.2904958241282283
 4.238143791338746,3.113933545668152,0.7420485403138808,169.12746501956926,2.7034455774496013,-2.999999999999789,-0.06417450703707836,178.51062307081818,-9.911810626549812,2.297731673333437
 4.242377406932531,3.1027216320620656,0.7442105569053246,169.08550222353807,2.690744730668245,-3.000000000000315,-0.06345386945647137,178.52035078346074,-9.754707878274479,2.3045644495809667
 4.246635167231191,3.0915005979006427,0.7463827698999904,169.04396901560892,2.677971449772263,-3.0000000000002087,-0.06276136638307796,178.53016306647987,-9.602684455897467,2.31099794043446
 4.250916998793745,3.080271536596631,0.7485648982600639,169.0028519382204,2.665125955084602,-3.0,-0.062096273679118096,178.54005837040222,-9.455578530497966,2.317035864974717
 4.255222828665991,3.069035541562779,0.7507566609477299,168.96213782572445,2.6522084654678624,-3.0000000000003095,-0.06145790751382479,178.5500351326447,-9.313235691249362,2.3226818770983524
 4.259552584374373,3.057793706211836,0.7529577769251734,168.92181379032672,2.639219198342715,-3.0000000000001026,-0.060845621889938875,178.56009177776082,-9.175508598017807,2.327939569011811
 4.263906193919851,3.0465471239565507,0.7551679651545797,168.8818672085098,2.62615836970628,-3.000000000000102,-0.06025880840444981,178.57022671768976,-9.04225665769632,2.332812474341094
 4.268283585771786,3.035296888209672,0.7573869445981339,168.8422857078933,2.613026194150475,-3.000000000000203,-0.05969689359196836,178.58043835200704,-8.913345720005243,2.3373040712046476
 4.272684688861832,3.0240440923839467,0.7596144342180208,168.80305715450234,2.5998228848803353,-3.000000000000101,-0.059159338988486215,178.5907250681772,-8.788647792768407,2.3414177851274465
 4.277109432577837,3.0127898298921263,0.7618501529764258,168.7641696404091,2.5865486537323217,-3.0,-0.0586456389007789,178.60108524180848,-8.668040763847848,2.3451569918431576
 4.281557746757747,3.0015351941469572,0.7640938198355338,168.72561147176722,2.5732037111925923,-3.0000000000001,-0.058155320324035906,178.6115172369094,-8.55140815844757,2.3485250199183647
 4.286029561683515,2.9902812785611887,0.7663451537575299,168.68737115712796,2.559788266415288,-2.9999999999999005,-0.057687940989980674,178.62201940614702,-8.438638891367972,2.351525153329234
 4.290524808075011,2.979029176547569,0.7686038737045993,168.64943739610237,2.546302527240799,-3.0000000000001976,-0.05724308944603474,178.63259009110703,-8.329627045524429,2.3541606338907184
 4.295043417083928,2.9677799815188486,0.770869698638927,168.61179906829358,2.5327467002140462,-3.000000000000295,-0.05682038355921964,178.64322762255577,-8.224271659793938,2.3564346635706923
 4.299585320287688,2.9565347868877745,0.773142347522698,168.57444522249335,2.5191209906027643,-3.0000000000001954,-0.05641946979731845,178.6539303207037,-8.122476532403109,2.358350406725314
 4.3041504496833385,2.9452946860670957,0.7754215393180974,168.5373650661098,2.505425602415814,-3.0,-0.05604002365780102,178.66469649547068,-8.024150030893056,2.359910992238078
 4.308738737681437,2.934060772469561,0.7777069929873105,168.5005479548281,2.49166073842152,-2.9999999999998064,-0.05568174733203297,178.67552444675295,-7.929204919148502,2.3611195155392455
 4.313350117099928,2.922834139507918,0.7799984274925222,168.46398338245893,2.477826600166048,-2.9999999999998073,-0.055344370789281394,178.6864124646915,-7.837558193145898,2.361979040527749
 4.317984521158,2.9116158805949173,0.7822955617959177,168.42766097096325,2.4639233879918314,-2.9999999999997127,-0.05502765007888233,178.697358829942,-7.749130924231759,2.362492601528388
 4.3226418834699265,2.900407089143306,0.784598114859682,168.39157046064656,2.449951301056052,-3.0000000000001905,-0.05473136828632442,178.70836181394657,-7.663848119147232,2.3626632049433605
 4.327322138038878,2.8892088585658335,0.7869058056460002,168.35570170047117,2.435910537349198,-3.000000000000095,-0.054455333993931744,178.7194196792064,-7.581638580261281,2.36249383108984
 4.332025219250711,2.8780222822752486,0.7892183531170573,168.32004463850944,2.421801293713698,-3.0000000000001887,-0.05419938123722165,178.73053067955647,-7.502434783117801,2.3619874356996733
 4.3367510618677265,2.866848453684299,0.7915354762350386,168.28458931248002,2.407623765862652,-2.999999999999718,-0.05396337034415795,178.74169306044095,-7.426172757282775,2.3611469516014862
 4.341499601022387,2.8556884662057342,0.793856893962129,168.24932584037276,2.3933781483986705,-2.9999999999999063,-0.05374718708207885,178.75290505919054,-7.352791977196901,2.3599752901239373
 4.3462707722110006,2.8445434132523024,0.7961823252605136,168.2142444111353,2.3790646348328317,-2.9999999999997207,-0.053550741779605546,178.76416490530062,-7.282235261566952,2.358475342597245
 4.351064511287351,2.833414388236753,0.7985114890923777,168.17933527539876,2.3646834176037803,-2.999999999999907,-0.053373971436040946,178.77547082071104,-7.214448677028046,2.35664998162687
 4.355880754456288,2.822302484571833,0.800844104419906,168.14458873624037,2.3502346880969704,-3.0000000000000924,-0.05321683783029729,178.78682102008662,-7.1493814568448055,2.3545020625022466
 4.360719438267248,2.811208795670293,0.8031798902052839,168.10999513992675,2.3357186366640885,-3.0000000000002753,-0.05307932825372982,178.79821371109932,-7.086985914657115,2.352034424385477
 4.365580499607728,2.8001344149448806,0.8055185654106964,168.0755448666765,2.3211354526426478,-3.0,-0.05296145682945129,178.80964709471118,-7.027217377401638,2.3492498915148277
 4.370463875696678,2.7890804358083447,0.8078598489983286,168.04122832136383,2.306485324375799,-2.999999999999909,-0.052863263343094526,178.82111936545837,-6.970034117152195,2.3461512743650683
 4.375369504077825,2.7780479516734338,0.8102034599303656,168.00703592418117,2.2917684392323583,-2.9999999999999094,-0.05278481386789373,178.83262871173636,-6.9153972922118045,2.3427413707242373
 4.3802973226129165,2.7670380559528964,0.8125491171689924,167.97295810122708,2.276984983627083,-3.00000000000009,-0.05272620234998491,178.84417331608594,-6.863270894192487,2.3390229667527715
 4.385247269474873,2.756051842059482,0.8148965396763941,167.9389852750016,2.2621351430412138,-2.9999999999998206,-0.052687549658371094,178.85575135548027,-6.813621701122584,2.33499883797901
 4.390219283140843,2.7450904034059382,0.8172454464147558,167.90510785478887,2.2472191020433034,-3.0,-0.05266900522748933,178.86736100161272,-6.766419238219363,2.3306717502283014
 4.395213302385156,2.734154833405014,0.8195955563462626,167.87131622689813,2.232237044310365,-3.0,-0.05267074726279032,178.87900042118554,-6.721635742931047,2.3260444605962003
 4.4002292662721585,2.7232462254694587,0.8219465884330996,167.83760074475,2.2171891526493592,-2.9999999999997344,-0.0526929835302557,178.89066777619945,-6.6792461353977615,2.3211197182799435
 4.40526711414893,2.71236567301202,0.8242982616374519,167.80395171878837,2.202075609019046,-2.999999999999912,-0.052735952374833354,178.90236122424392,-6.639228000437558,2.315900265380645
 4.410326785637864,2.7015142694454473,0.8266502949215045,167.77035940616602,2.186896594552244,-3.000000000000088,-0.052799924363281896,178.91407891878788,-6.601561566836956,2.310388837779125
 4.415408220629109,2.6906931081824883,0.8290024072474427,167.73681400022343,2.1716522895785073,-3.0000000000000875,-0.052885201474502395,178.92581900947155,-6.566229701585631,2.3045881658227128
 4.420511359272852,2.6799032826358924,0.8313543175774513,167.70330561968956,2.1563428736472785,-3.000000000000087,-0.052992120364058204,178.93757964239848,-6.533217904123897,2.2985009751242
 4.425636141971435,2.6691458862184083,0.8337057448737155,167.66982429760844,2.140968525551528,-2.9999999999999134,-0.053121052420934914,178.94935896042847,-6.502514309460002,2.2921299871502185
 4.430782509371299,2.6584220123427844,0.8360564080984205,167.6363599699491,2.1255294233519377,-3.000000000000086,-0.053272405413781,178.9611551034706,-6.474109698148971,2.2854779199956554
 4.435950402354725,2.64773275442177,0.8384060262137512,167.6029024638661,2.1100257444016584,-3.000000000000258,-0.05344662600285853,178.9729662087771,-6.447997511365942,2.27854748894907
 4.441139762031383,2.6370792058681123,0.8407543181818927,167.56944148558543,2.0944576653716838,-3.000000000000171,-0.05364419954977621,178.9847904112376,-6.424173873578939,2.2713414070954676
